Job_title,Salary,Salary_Frequency,Location,Source,Scrape_Date
Instructor (Legal),"82,830",Annual,"Artesia, New Mexico",USAjobs.gov,2023-12-01
Program Analyst,"76,551",Annual,"Denver, Colorado",USAjobs.gov,2023-12-01
Acquisition Utilization Specialist,"69,107",Annual,"Fresno, California",USAjobs.gov,2023-12-01
AIRCRAFT MECHANIC SUPERVISOR,"85,671",Annual,"Laughlin AFB, Texas",USAjobs.gov,2023-12-01
Supervisory Equal Employment Specialist,"132,368",Annual,"Montgomery County, Maryland",USAjobs.gov,2023-12-01
Psychiatrist (BHIP),"155,587",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Physician Assistant - General Surgery,"116,955",Annual,"Palo Alto, California",USAjobs.gov,2023-12-01
CARPENTER,"55,285",Annual,"Charleston AFB, South Carolina",USAjobs.gov,2023-12-01
HUMAN RESOURCES SPECIALIST,"84,546",Annual,"Ramstein, Germany",USAjobs.gov,2023-12-01
SLEEP MEDICINE PHYSICIAN,"225,000",Annual,"Columbia, Missouri",USAjobs.gov,2023-12-01
Lead Grants Evaluation Specialist,"132,368",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Monument Manager/National Conservation Area Manager (Assistant Field Manager),"83,634",Annual,"Albuquerque, New Mexico",USAjobs.gov,2023-12-01
Management Analyst,"48,567",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Junior Accounting Technician,17.25,Hourly,"Honolulu, Hawaii",USAjobs.gov,2023-12-01
Gardener,28.87,Hourly,"Prescott, Arizona",USAjobs.gov,2023-12-01
Physician (Urgent Care),"250,000",Annual,"Roseburg, Oregon",USAjobs.gov,2023-12-01
Public Affairs Specialist,"63,633",Annual,"Chicago, Illinois",USAjobs.gov,2023-12-01
Licensed Practical Nurse-Podiatry,"65,895",Annual,"Martinsburg, West Virginia",USAjobs.gov,2023-12-01
Supervisory IT Specialist,"84,546",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Physician - Service Chief of Radiology-Nashville,"209,165",Annual,"Nashville, Tennessee",USAjobs.gov,2023-12-01
Gastroenterologist - Physician,"260,000",Annual,"Danville, Illinois",USAjobs.gov,2023-12-01
Biologist/Environmental Engineer/Physical Scientist (Senior NEPA Federal Agency Liaison),"132,368",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Chemist,"60,314",Annual,"Athens, Georgia",USAjobs.gov,2023-12-01
Criminal Investigator - Direct Hire 'AMENDED',"52,921",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Forester,"37,696",Annual,"Toppenish, Washington",USAjobs.gov,2023-12-01
Physician - Hematology/Oncology - Full Time,"120,000",Annual,"Atlanta, Georgia",USAjobs.gov,2023-12-01
Registered Nurse (Transition to Practice),"70,514",Annual,"Albuquerque, New Mexico",USAjobs.gov,2023-12-01
Realty Specialist,"46,696",Annual,"Lakeview, Oregon",USAjobs.gov,2023-12-01
Budget Analyst,"69,107",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Cartographer,"52,636",Annual,"Palmer, Alaska",USAjobs.gov,2023-12-01
Industrial Relations Specialist,"98,496",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Realty Assistant (Generalist/OA),"39,294",Annual,"Sacaton, Arizona",USAjobs.gov,2023-12-01
Border Patrol Agent (10K to 20K BPA VRA Recruitment Incentive),"46,495",Annual,"US Border Patrol Nationwide,",USAjobs.gov,2023-12-01
AIRCRAFT MAINTENANCE MANAGER,"90,893",Annual,"New Castle, Delaware",USAjobs.gov,2023-12-01
Diagnostic Radiologic Technologist - Magnetic Resonance Imaging,"71,990",Annual,"Baltimore, Maryland",USAjobs.gov,2023-12-01
Paralegal Specialist,"78,592",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Soil Conservationist,"45,627",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Student Trainee (Administration),"30,448",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Physician- Primary Care,"200,000",Annual,"Kankakee, Illinois",USAjobs.gov,2023-12-01
Licensed Practical Nurse - Surgical Clinic,"41,132",Annual,"Fayetteville, North Carolina",USAjobs.gov,2023-12-01
Diagnostic Radiologic Technologist,"66,801",Annual,"Nashville, Tennessee",USAjobs.gov,2023-12-01
HUMAN RESOURCES SPECIALIST (MILITARY),"84,679",Annual,"Scott AFB, Illinois",USAjobs.gov,2023-12-01
Financial Resource Specialist,"74,973",Annual,"Saint Paul, Minnesota",USAjobs.gov,2023-12-01
Pharmacist-(Clinical Spec) Associate Chief  of Pharmacy Service Operations,"129,355",Annual,"White City, Oregon",USAjobs.gov,2023-12-01
Indian Self Determination Specialist,"84,437",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Data Scientist,"69,107",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Accountant,"84,025",Annual,"Lenexa, Kansas",USAjobs.gov,2023-12-01
POLICE OFFICER,"33,906",Annual,"Laughlin AFB, Texas",USAjobs.gov,2023-12-01
Workforce Support Specialist (Administrative Assistant),"41,514",Annual,"McClellan, California",USAjobs.gov,2023-12-01
Natural Resource Specialist,"64,384",Annual,"Juneau, Alaska",USAjobs.gov,2023-12-01
HISTORIAN,"52,636",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Recreation Assistant (Facilities Operator) NF-02,15.30,Hourly,"Schofield Barracks, Hawaii",USAjobs.gov,2023-12-01
Management Analyst,"61,966",Annual,"Saint Paul, Minnesota",USAjobs.gov,2023-12-01
Natural Resource Specialist (Environmental Compliance Specialist),"91,220",Annual,"Davis, California",USAjobs.gov,2023-12-01
Library Technician (Programs),18.61,Hourly,"Vandenberg AFB, California",USAjobs.gov,2023-12-01
Recreation Aid (Lifeguard) NF-01,15,Hourly,"Fort Moore, Georgia",USAjobs.gov,2023-12-01
Outdoor Recreation Planner,"46,696",Annual,"Carrizozo, New Mexico",USAjobs.gov,2023-12-01
Nursing Assistant - Multiple Specialties,"37,873",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Senior Policy Advisor,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Senior Policy Advisor,"155,700",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Financial Systems Analyst,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Legal Administrative Specialist (Probate),"57,118",Annual,"Sells, Arizona",USAjobs.gov,2023-12-01
MATERIALS HANDLER,19.08,Hourly,"Camp Hansen Okinawa, Japan",USAjobs.gov,2023-12-01
LEAD MEDICAL RECORDS TECHNICIAN (ROI),"51,713",Annual,"Poplar Bluff, Missouri",USAjobs.gov,2023-12-01
FINANCIAL SPECIALIST - DIRECT HIRE AUTHORITY,"70,183",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Clinical Pharmacy Specialist (Pharmacogenomics),"128,172",Annual,"Poplar Bluff, Missouri",USAjobs.gov,2023-12-01
Natural Resource Specialist/ Soil Conservationist,"71,877",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Registered Nurse-Acute Care (2S)(4E)(5E)(4F),"74,453",Annual,"Memphis, Tennessee",USAjobs.gov,2023-12-01
ENVIRONMENTAL ENGINEER (INTERDISCIPLINARY),"82,830",Annual,"Youngstown, Ohio",USAjobs.gov,2023-12-01
Physician (GI Section Chief),"300,000",Annual,"Hinds County, Mississippi",USAjobs.gov,2023-12-01
Supervisory Social Science Analyst,"132,368",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Soil Conservationist (District Conservationist),"59,015",Annual,"Indiana, Pennsylvania",USAjobs.gov,2023-12-01
"General Engineer, AST - Facility Systems Safety (Direct Hire)","98,496",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Nurse- Float Pool- Acute Care,"64,029",Annual,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
Acquisition Liaison Specialist,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Division Chief,"132,368",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Chief_Cross-Program Division,"132,368",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Strategy Management Officer,"132,368",Annual,"Bethesda, Maryland",USAjobs.gov,2023-12-01
Acquisition Program Manager,"132,368",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Interagency Policy Officer,"112,015",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Senior Data Architect,"132,368",Annual,"Reston, Virginia",USAjobs.gov,2023-12-01
Lead Nuclear and Delivery Systems,"155,700",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Senior Analyst Africa and Asia Group,"132,368",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Strategy Management Officer,"112,015",Annual,"McLean, Virginia",USAjobs.gov,2023-12-01
Emergency Management Specialist,"84,025",Annual,"Lenexa, Kansas",USAjobs.gov,2023-12-01
Human Performance and Wellness Program Coordinator,"86,293",Annual,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
"Physician Supervisor (Nashville, Murfreesboro, Chattanooga)","225,000",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Physician - Headache Center,"115,587",Annual,"Palo Alto, California",USAjobs.gov,2023-12-01
Hydrologist/Geologist,"77,738",Annual,"Boston, Massachusetts",USAjobs.gov,2023-12-01
HUMAN RESOURCES SPECIALIST,"94,199",Annual,"Pentagon, Arlington, Virginia",USAjobs.gov,2023-12-01
IT Specialist (Network Services) (Voice and Messaging Specialist),"64,957",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Investigative Analyst,"95,905",Annual,"Glendale, California",USAjobs.gov,2023-12-01
Senior Social Worker - HCHV Case Manager,"98,117",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Staff Psychologist- SMI-PRRTP,"90,378",Annual,"Perry Point, Maryland",USAjobs.gov,2023-12-01
NURSING ASSISTANT,"39,207",Annual,"Tripler Army Medical Center, Hawaii",USAjobs.gov,2023-12-01
"Physician-Primary Care (Nashville,Chattanooga,Murfreesboro)","225,000",Annual,Multiple Locations,USAjobs.gov,2023-12-01
"Physician - PACT Administrative Provider (Nashville, TN)","205,000",Annual,"Nashville, Tennessee",USAjobs.gov,2023-12-01
Civil / Agricultural Engineer,"69,106",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Psychologist,"46,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Cook,24.34,Hourly,"Memphis, Tennessee",USAjobs.gov,2023-12-01
Social Worker,"68,173",Annual,"Golden, Colorado",USAjobs.gov,2023-12-01
Financial Quality Control Specialist,"80,015",Annual,"March AFB, California",USAjobs.gov,2023-12-01
SMALL ARMS REPAIRER (TITLE 32),24.25,Hourly,"Smyrna, Tennessee",USAjobs.gov,2023-12-01
Supervisory Interdisciplinary Scientist,"121,873",Annual,"Alameda, California",USAjobs.gov,2023-12-01
Housing Management Specialist,"64,251",Annual,"Hanscom AFB, Massachusetts",USAjobs.gov,2023-12-01
Administrative Officer,"112,015",Annual,"Montgomery County, Maryland",USAjobs.gov,2023-12-01
Wildland Firefighter (Helicopter Crew Supervisor) - Direct Hire Authority,"57,118",Annual,"Lewistown, Montana",USAjobs.gov,2023-12-01
Physician - Physiatrist,"225,000",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Dental Assistant,"37,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Motor Vehicle Operator,19.29,Hourly,"Wright-Patterson AFB, Ohio",USAjobs.gov,2023-12-01
Assistant United States Attorney,"91,873",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Supervisory Surface Mining Reclamation Specialist,"101,768",Annual,"Green Tree, Pennsylvania",USAjobs.gov,2023-12-01
WELDER (TITLE 32),26.88,Hourly,"Nashville, Tennessee",USAjobs.gov,2023-12-01
Social Worker (Program Coordinator),"94,263",Annual,"Sikeston, Missouri",USAjobs.gov,2023-12-01
Physician (Rheumatology),"215,000",Annual,"Hinds County, Mississippi",USAjobs.gov,2023-12-01
Telecommunication Manager,"132,368",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Supervisory Clinical Laboratory Scientist,"59,505",Annual,"Fort Bragg, North Carolina",USAjobs.gov,2023-12-01
SOIL CONSERVATIONIST (DISTRICT CONSERVATIONIST),"70,857",Annual,"Pittsfield, Massachusetts",USAjobs.gov,2023-12-01
Transportation Management Specialist,"99,451",Annual,"Albuquerque, New Mexico",USAjobs.gov,2023-12-01
Licensed Professional Mental Health Counselor,"70,103",Annual,"Leavenworth, Kansas",USAjobs.gov,2023-12-01
Irrigation System Operator,"33,693",Annual,"Poston, Arizona",USAjobs.gov,2023-12-01
Motor Vehicle Operator Supervisor,27.57,Hourly,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
IT Specialist (Policy and Planning),"86,293",Annual,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
IT SPECIALIST (INFOSEC),"74,961",Annual,"Fort Worth, Texas",USAjobs.gov,2023-12-01
Environmental Protection Specialist (Grants Project Officer),"71,877",Annual,Multiple Locations,USAjobs.gov,2023-12-01
FUEL DISTRIBUTION SYSTEM MECHANIC,"66,325",Annual,"McGuire AFB, New Jersey",USAjobs.gov,2023-12-01
BOILER PLANT OPERATOR,34.06,Hourly,"Hanscom AFB, Massachusetts",USAjobs.gov,2023-12-01
Health System Specialist (Workflow Coordinator),"59,319",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Student Trainee Administrative Support (OA),"33,906",Annual,"West Branch, Iowa",USAjobs.gov,2023-12-01
Business Management Specialist,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Building Service Worker,20.62,Hourly,"Edgewater, Maryland",USAjobs.gov,2023-12-01
Teacher (Mixed Secondary) (0371 - French and 0331 - Biology),"51,440",Annual,"Camp Humphreys, South Korea",USAjobs.gov,2023-12-01
Budget Analyst,"91,753",Annual,"Lakewood, Colorado",USAjobs.gov,2023-12-01
Recreation Aid (Range/Paintball Operation) NF-01,15,Hourly,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
International Environmental Program Specialist,"94,199",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Program Analyst NF-05,"90,000",Annual,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
Practical Nurse/Vocational Nurse,"52,969",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Rangeland Management Specialist,"46,696",Annual,"Lame Deer, Montana",USAjobs.gov,2023-12-01
General Maintenance & Operations Supervisor,41.57,Hourly,"Front Royal, Virginia",USAjobs.gov,2023-12-01
Medical Technologist (Technical Specialist) - COR/LIM,"76,373",Annual,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
Licensed Practical Nurse,"45,883",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Physician (Radiation Oncologist),"300,000",Annual,"Hinds County, Mississippi",USAjobs.gov,2023-12-01
Supervisory IT Specialist (PLCYPLN/CUSTSPT),"102,613",Annual,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
POWERED SUPPORT SYSTEMS MECHANIC,"77,031",Annual,"Elmendorf AFB, Alaska",USAjobs.gov,2023-12-01
Soil Conservationist (Tribal Liaison),"64,384",Annual,Multiple Locations,USAjobs.gov,2023-12-01
District Conservationist,"82,830",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Recreation Assistant (Marina),19.55,Hourly,"Naval Air Station Key West, Florida",USAjobs.gov,2023-12-01
Registered Nurse- Intensive Care Unit,"76,900",Annual,"Saint Louis, Missouri",USAjobs.gov,2023-12-01
SUPV IT SPECIALIST (PLCYPLN/DATA MANAGEMENT),"117,891",Annual,"Randolph AFB, Texas",USAjobs.gov,2023-12-01
Social Worker - Healthcare for Homeless Veterans (HCHV) HUD/VASH Program,"58,265",Annual,"Joplin, Missouri",USAjobs.gov,2023-12-01
Registered Nurse - Assistant Nurse Manager,"70,192",Annual,"Saint Louis, Missouri",USAjobs.gov,2023-12-01
Range Technician,"37,696",Annual,"Fort Duchesne, Utah",USAjobs.gov,2023-12-01
Cook NA-04,18.45,Hourly,"Fort Knox, Kentucky",USAjobs.gov,2023-12-01
Debt Servicing Representative,"58,564",Annual,"Albany, New York",USAjobs.gov,2023-12-01
Nurse (ER),"78,445",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Rangeland Management Specialist,"46,696",Annual,"Fort Washakie, Wyoming",USAjobs.gov,2023-12-01
Recreation Aid (Lifeguard) NF-01,15,Hourly,"Fort Bragg, North Carolina",USAjobs.gov,2023-12-01
Medical Support Assistant,"41,847",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Registered Respiratory Therapist,"37,696",Annual,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
Chemist,"52,106",Annual,Multiple Locations,USAjobs.gov,2023-12-01
MATERIALS EXPEDITER,"56,412",Annual,"Luke AFB, Arizona",USAjobs.gov,2023-12-01
Psychologist Primary Care Mental Health Integration,"86,404",Annual,"Greenville, North Carolina",USAjobs.gov,2023-12-01
Medical Support Assistant (Off Tours),"41,847",Annual,Multiple Locations,USAjobs.gov,2023-12-01
SUPERVISORY IT SPECIALIST (SYSADMIN),"99,358",Annual,"Offutt AFB, Nebraska",USAjobs.gov,2023-12-01
Library Technician NF-03,"39,000",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Supervisory Contract Specialist (Deputy Director),"155,700",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
FUEL DISTRIBUTION SYSTEM WORKER (MOTOR VEHICLE OPERATOR),"52,926",Annual,"Lackland AFB, Texas",USAjobs.gov,2023-12-01
LEAD POLICE OFFICER (MILITARY WORKING DOG),"71,612",Annual,"Elmendorf AFB, Alaska",USAjobs.gov,2023-12-01
Government Information Specialist (Information Disclosure Specialist FOIA/PA),"69,107",Annual,"Location Negotiable After Selection,",USAjobs.gov,2023-12-01
Director Field Operations (West) Cross Border Activities,"141,022",Annual,Multiple Locations,USAjobs.gov,2023-12-01
CIVIL ENGINEER,"94,199",Annual,"Andrews AFB, Maryland",USAjobs.gov,2023-12-01
ITSPEC (CUSTSPT),"69,996",Annual,"New Orleans, Louisiana",USAjobs.gov,2023-12-01
Chief Taxpayer Experience Officer,"141,022",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Physician - Neurologist (Regular Ft),"250,000",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Laborer NA-02,16.85,Hourly,"Fort Moore, Georgia",USAjobs.gov,2023-12-01
Registered Nurse,"69,434",Annual,"Dayton, Ohio",USAjobs.gov,2023-12-01
Supervisory AST Human/Machine Systems,"169,402",Annual,"Moffett Field, California",USAjobs.gov,2023-12-01
Supervisory Dietitian (Food Operations),"98,496",Annual,"Salem, Virginia",USAjobs.gov,2023-12-01
Program Assistant,"47,369",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
"Supervisory Attorney-Advisor (Director, Enforcement), NB-0905-VIII","207,966",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Attorney-Advisor,"127,197",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
TELLER,"34,584",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Contracting Officer,"112,015",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
PREVENTION ANALYST,"83,854",Annual,"Langley AFB, Virginia",USAjobs.gov,2023-12-01
Clinical Protocol Coordinator,"78,592",Annual,"Montgomery County, Maryland",USAjobs.gov,2023-12-01
Physician-Pathologist,"200,000",Annual,"Pittsburgh, Pennsylvania",USAjobs.gov,2023-12-01
TRAINING AND CURRICULUM SPECIALIST,"64,384",Annual,"Eielson AFB, Alaska",USAjobs.gov,2023-12-01
MOTOR VEHICLE OPERATOR (FORK LIFT OPERATOR),"52,864",Annual,"Patrick AFB, Florida",USAjobs.gov,2023-12-01
Safety & Occupational Health Specialist,"57,941",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Air Conditioning Equipment Mechanic,29.35,Hourly,"Fort Wayne, Indiana",USAjobs.gov,2023-12-01
Budget Analyst,"112,015",Annual,Multiple Locations,USAjobs.gov,2023-12-01
ACCOUNTANT,"83,854",Annual,"Langley AFB, Virginia",USAjobs.gov,2023-12-01
Environmental Protection Specialist,"59,319",Annual,"Makiminato Okinawa, Japan",USAjobs.gov,2023-12-01
Environmental Protection Specialist,"59,319",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Security Assistant,"46,643",Annual,"Palo Alto, California",USAjobs.gov,2023-12-01
Account Executive,"96,808",Annual,"New York, New York",USAjobs.gov,2023-12-01
Industrial Hygienist,"84,025",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
SUPERVISORY FIREFIGHTER,"57,118",Annual,"Charleston AFB, South Carolina",USAjobs.gov,2023-12-01
TELECOMMUNICATION SPECIALIST (TITLE 32),"57,118",Annual,"Knoxville, Tennessee",USAjobs.gov,2023-12-01
HOUSING MANAGER,"72,037",Annual,"Luke AFB, Arizona",USAjobs.gov,2023-12-01
Senior Social Worker (HUDVASH),"94,263",Annual,"Sikeston, Missouri",USAjobs.gov,2023-12-01
GENERAL ENGINEER,"155,700",Annual,"Wright-Patterson AFB, Ohio",USAjobs.gov,2023-12-01
Pathways Recent Graduate Program (Budget Analyst -12 Month Roster),"37,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Auto Skills Manager - Regular  (Relocation Incentive & Sign on Bonus Offered),22,Hourly,"Naval Air Station/JRB Fort Worth, Texas",USAjobs.gov,2023-12-01
"Supervisory Aerospace Engineer, AST, Aerospace Flight Systems (Direct Hire)","142,150",Annual,"Huntsville, Alabama",USAjobs.gov,2023-12-01
POLICE OFFICER,"32,357",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Human Resources Specialist (Benefits),"94,199",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
PHYSICIAN ENT-SURGERY-Otolaryngologist,"300,000",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Physician - Compensation & Pension,"115,587",Annual,"Palo Alto, California",USAjobs.gov,2023-12-01
Vascular Interventional Radiologist,"315,000",Annual,"Albany, New York",USAjobs.gov,2023-12-01
Senior Social Worker - Same Day Access Clinic/Post Discharge Engagement,"91,718",Annual,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
Aquatics Coordinator,22,Hourly,"Mayport, Florida",USAjobs.gov,2023-12-01
MWR Business Manager (Relocation Incentive & Sign on Bonus Offered),32,Hourly,"Naval Air Station/JRB Fort Worth, Texas",USAjobs.gov,2023-12-01
Supervisory Nurse (Clinical/Perioperative),"89,507",Annual,"Fort Liberty, North Carolina",USAjobs.gov,2023-12-01
Health Technician (HIS),"37,696",Annual,"Westover, West Virginia",USAjobs.gov,2023-12-01
Lead Medical Technologist-Microbiology/Serology,"76,373",Annual,"Fayetteville, Arkansas",USAjobs.gov,2023-12-01
Medical Support Assistant,"45,381",Annual,"Northport, New York",USAjobs.gov,2023-12-01
"Supervisory General Engineer, AST - Technical Management (Direct Hire)","158,026",Annual,"Houston, Texas",USAjobs.gov,2023-12-01
PROCUREMENT ANALYST,"101,954",Annual,"Wright-Patterson AFB, Ohio",USAjobs.gov,2023-12-01
Attorney Advisor,"94,199",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Information Technology Specialist (INFOSEC) (12 Month Register),"46,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Nurse (Quality Management Consultant),"77,621",Annual,"Roseburg, Oregon",USAjobs.gov,2023-12-01
Nurse (Supplemental),"96,725",Annual,"Montgomery County, Maryland",USAjobs.gov,2023-12-01
LAUNDRY WORKER,"41,448",Annual,"Fort Richardson, Alaska",USAjobs.gov,2023-12-01
Supervisory Auditor - MP,"136,908",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
Advanced Medical Support Assistant,"50,588",Annual,"Northport, New York",USAjobs.gov,2023-12-01
Heatlth Technician (Telehealth Clinical ),"41,514",Annual,"Yuba City, California",USAjobs.gov,2023-12-01
HEALTH TECHNICIAN (TELEHEALTH Clinical ),"46,643",Annual,"Martinez, California",USAjobs.gov,2023-12-01
Cashier Checker,15,Hourly,"Panama City, Florida",USAjobs.gov,2023-12-01
Health Technician (Hearing Instrumental Specialist),"38,181",Annual,"San Antonio, Texas",USAjobs.gov,2023-12-01
Human Resources Specialist (Recent Graduate),"53,105",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Supervisory Wildlife Biologist,"95,905",Annual,"Bakersfield, California",USAjobs.gov,2023-12-01
Public Health Advisor,"59,319",Annual,Anywhere in the U.S. (remote job),USAjobs.gov,2023-12-01
MOTOR VEHICLE DISPATCHER,"43,497",Annual,"Wright-Patterson AFB, Ohio",USAjobs.gov,2023-12-01
Supervisory Budget Analyst,"155,700",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
MAINTENANCE WORKER,26.70,Hourly,"Eglin AFB, Florida",USAjobs.gov,2023-12-01
Laborer - Golf Division,20.84,Hourly,"Barbers Point, Hawaii",USAjobs.gov,2023-12-01
Veterans Service Representative (VSR),"46,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Senior Social Worker (BHIP Psychotherapist),"92,429",Annual,"Tucson, Arizona",USAjobs.gov,2023-12-01
Program Specialist,"116,393",Annual,"Riverdale, Maryland",USAjobs.gov,2023-12-01
Executive Secretary to the Department,"141,022",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
Forestry Technician (Timber),"33,693",Annual,"Fort Duchesne, Utah",USAjobs.gov,2023-12-01
ENVIRONMENTAL PROTECTION SPECIALIST,"69,107",Annual,"Tinker AFB, Oklahoma",USAjobs.gov,2023-12-01
Operations Research Analyst,"46,696",Annual,Multiple Locations,USAjobs.gov,2023-12-01
UNIT PROGRAM COORDINATOR,"52,527",Annual,"Hanscom AFB, Massachusetts",USAjobs.gov,2023-12-01
Medical Admin Assistant (AOD),"47,369",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Healthcare Engineer,"95,984",Annual,"Cincinnati, Ohio",USAjobs.gov,2023-12-01
Physician Gastroenterologist Full Time,"300,000",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Supervisory Contract Specialist (Assistant Director),"155,700",Annual,"Washington, District of Columbia",USAjobs.gov,2023-12-01
MANAGEMENT ANALYST,"57,118",Annual,"Robins AFB, Georgia",USAjobs.gov,2023-12-01
Child and Youth Program Assistant- School Age Care Program - Youth Center,17.39,Hourly,"Vandenberg AFB, California",USAjobs.gov,2023-12-01
Child and Youth Program Assistant (Child Development Center),17.39,Hourly,"Vandenberg AFB, California",USAjobs.gov,2023-12-01
Legislative Analyst,"112,015",Annual,"Rockville, Maryland",USAjobs.gov,2023-12-01
Physician (Chief of Non-Invasive Cardiology) - SIGN ON BONUS,"300,000",Annual,"Kansas City, Missouri",USAjobs.gov,2023-12-01
Psychologist (Assistant Chief)-Domiciliary,"137,873",Annual,"Leavenworth, Kansas",USAjobs.gov,2023-12-01
Computer Scientist,"53,309",Annual,Multiple Locations,USAjobs.gov,2023-12-01
CIVIL ENGINEER,"82,830",Annual,"Warren AFB, Wyoming",USAjobs.gov,2023-12-01
Licensed Practical Nurse- Hagerstown CBOC,"65,895",Annual,"Hagerstown, Maryland",USAjobs.gov,2023-12-01
Advanced Medical Support Assistant - Community Care,"50,498",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Fitness Program Director,"62,000",Annual,"Guantanamo Bay, Cuba",USAjobs.gov,2023-12-01
Physician,"200,000",Annual,Multiple Locations,USAjobs.gov,2023-12-01
Health Technician - PRN,"42,628",Annual,"Topeka, Kansas",USAjobs.gov,2023-12-01
Social Worker - HUD-VASH,"65,516",Annual,"Columbia, Missouri",USAjobs.gov,2023-12-01
Staff Psychologist- SARRTP,"90,378",Annual,"Perry Point, Maryland",USAjobs.gov,2023-12-01
