Job_title,Salary,Salary_Frequency,Location,Source,Scrape_Date
Security Patrol Driver,,,"Santa Rosa, CA",Velvetjobs.com,2023-12-01
Security Site Supervisor - Armed,,,"Las Vegas, NV",Velvetjobs.com,2023-12-01
Security Full Time Evening Officer,,,"Kinston, NC",Velvetjobs.com,2023-12-01
Patient Transport Officer,,,"Columbia, SC",Velvetjobs.com,2023-12-01
Security Field Training Officer Coral Gables,,,"Coral Gables, FL",Velvetjobs.com,2023-12-01
Security Dispatcher - Armed and Cleared,,,"Canoga Park, CA",Velvetjobs.com,2023-12-01
Security Shift Supervisor - Unarmed,,,"Sacramento, CA",Velvetjobs.com,2023-12-01
Security Shift Supervisor - Unarmed,,,"Highland Heights, OH",Velvetjobs.com,2023-12-01
GSOC Operator Part Time,,,"Charlotte, NC",Velvetjobs.com,2023-12-01
Security Healthcare Professionals - Open Interviews,,,"West Chicago, IL",Velvetjobs.com,2023-12-01
Security Supervisor - Mill,,,"Eugene, OR",Velvetjobs.com,2023-12-01
K9 Officer,,,"Atlanta, GA",Velvetjobs.com,2023-12-01
Event Staff Climate Pledge Arena,,,"Seattle, WA",Velvetjobs.com,2023-12-01
Event Staff Seattle Professional Sports,,,"Seattle, WA",Velvetjobs.com,2023-12-01
Event Staff Everett & Seattle,,,"Everett, WA",Velvetjobs.com,2023-12-01
Event Staff College Sports Pullman,,,"Pullman, WA",Velvetjobs.com,2023-12-01
Event Security - Super Bowl,,,"Las Vegas, NV",Velvetjobs.com,2023-12-01
Event Staff Spokane College Sports,,,"Spokane, WA",Velvetjobs.com,2023-12-01
Guest Services - Super Bowl,,,"Bullhead City, AZ",Velvetjobs.com,2023-12-01
Event Security Screener - Super Bowl,,,"Henderson, NV",Velvetjobs.com,2023-12-01
Event Staff for Concerts and More,,,"Tacoma, WA",Velvetjobs.com,2023-12-01
Explosive Detection Canine Handler,,,"Denver, CO",Velvetjobs.com,2023-12-01
Armed Special Police - Supervisor,,,"Washington, DC",Velvetjobs.com,2023-12-01
Security Professional -Hospital,,,"Las Vegas, NV",Velvetjobs.com,2023-12-01
Account Manager,,,"Oxnard, CA",Velvetjobs.com,2023-12-01
Facility Operations Team Member 2PM-10PM,,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
Facility Operations Lead,,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Stretch Specialist,,,"San Diego, CA",Velvetjobs.com,2023-12-01
Locker Room Attendant-Women's Dressing Room,,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
Facility Operations Supervisor (Weekend Mornings),,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
Life Cafe Team Member (Part-time),,,"Las Vegas, NV",Velvetjobs.com,2023-12-01
Membership Concierge,,,"Roseville, CA",Velvetjobs.com,2023-12-01
Locker Room Attendant-Men's Dressing Room,,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
Facility Operations Team Member 6PM-2AM,,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
LifeCafe Leader,,,"Roseville, CA",Velvetjobs.com,2023-12-01
Facility Operations Team Member (Overnights),,,"Goodyear, AZ",Velvetjobs.com,2023-12-01
Pilates Instructor-Full Time,,,"Laguna Niguel, CA",Velvetjobs.com,2023-12-01
Pilates Instructor,,,"Henderson, NV",Velvetjobs.com,2023-12-01
Locker Room Attendant-Men's Dressing Room,,,"Folsom, CA",Velvetjobs.com,2023-12-01
Locker Room Attendant-Women's Dressing Room,,,"Folsom, CA",Velvetjobs.com,2023-12-01
Intern,,,"Oakbrook Terrace, IL",Velvetjobs.com,2023-12-01
Intern,,,"Chicago, IL",Velvetjobs.com,2023-12-01
Work Planner,,,"Washington, DC",Velvetjobs.com,2023-12-01
Cyber Sec Vul Mgmt Anlst - HYBRID,,,"Owings Mills, MD",Velvetjobs.com,2023-12-01
Revenue Mgmt Specialist,,,"Baltimore, MD",Velvetjobs.com,2023-12-01
Senior Project Manager,,,"Oakbrook Terrace, IL",Velvetjobs.com,2023-12-01
ComEd - Engineering Design Tech,,,"Chicago, IL",Velvetjobs.com,2023-12-01
Intern,,,"Libertyville, IL",Velvetjobs.com,2023-12-01
Principal Sourcing Specialist,,,"Houston, TX",Velvetjobs.com,2023-12-01
Opto-Mechanical Engineering Intern,,,"Freeport, PA",Velvetjobs.com,2023-12-01
Human Research Technologist 1 - Family and Community Medicine,,,"Tucson, AZ",Velvetjobs.com,2023-12-01
Part-time Research Lab Support - Engineering Science and Mechanics,,,"State College, PA",Velvetjobs.com,2023-12-01
Part Time - Cross Country - Head Coach,,,"State College, PA",Velvetjobs.com,2023-12-01
Part-Time Research Assistant - Department of Biochemistry and Molecular Biology - Rolls Lab,,,"State College, PA",Velvetjobs.com,2023-12-01
Assistant Athletic Director,,,"Wilkes Barre, PA",Velvetjobs.com,2023-12-01
Part-Time Outreach Assistant - RISE Program - Astronomy Department,,,"State College, PA",Velvetjobs.com,2023-12-01
Part Time - Not One More - Program Assistant,,,"Reading, PA",Velvetjobs.com,2023-12-01
"Director, Center for Family Business",,,"Erie, PA",Velvetjobs.com,2023-12-01
Programmer/Analyst,,,"State College, PA",Velvetjobs.com,2023-12-01
Lecturer or Assistant Teaching Professor of English,,,"Center Valley, PA",Velvetjobs.com,2023-12-01
Adjunct Lecturer in Business,,,"Center Valley, PA",Velvetjobs.com,2023-12-01
Postdoctoral Scholar - Biomedical Engineering,,,"State College, PA",Velvetjobs.com,2023-12-01
Service & Repair Technician II,,,"Oakdale, MN",Velvetjobs.com,2023-12-01
Service and Repair Technician III,,,"Oakdale, MN",Velvetjobs.com,2023-12-01
"Specialist, Warehouse I",,,"Santa Fe Springs, CA",Velvetjobs.com,2023-12-01
"Complaints & Grievances Specialist II, DentaQuest (Oklahoma)",,,"Wellesley, MA",Velvetjobs.com,2023-12-01
"Director, National Recruiting - CD",,,"Alexandria, VA",Velvetjobs.com,2023-12-01
"Case Specialist II, STD",,,"Portland, ME",Velvetjobs.com,2023-12-01
"Marketing Program Manager (Hybrid- El Segundo, CA)",,,"El Segundo, CA",Velvetjobs.com,2023-12-01
Creative Director,,,"El Segundo, CA",Velvetjobs.com,2023-12-01
Actuary - Product Pricing & Assumption Oversight,,,"Springfield, MA",Velvetjobs.com,2023-12-01
Regulatory Compliance Consultant,,,"Springfield, MA",Velvetjobs.com,2023-12-01
Head of Network Engineering & Operations,,,"Springfield, MA",Velvetjobs.com,2023-12-01
Child Care Associate Teacher,,,"Arlington, VA",Velvetjobs.com,2023-12-01
Child Care Teacher- Preschool,,,"Franklin, MA",Velvetjobs.com,2023-12-01
Child Care Teacher - Wheaton,,,"Wheaton, IL",Velvetjobs.com,2023-12-01
FT Toddler Teacher- Atlanta,,,"Atlanta, GA",Velvetjobs.com,2023-12-01
Early Childhood Toddler Teacher,,,"Fairfax, VA",Velvetjobs.com,2023-12-01
Child Care Floater Teacher - Little Friends,,,"Peoria, IL",Velvetjobs.com,2023-12-01
Child Care Teacher,,,"Brookings, SD",Velvetjobs.com,2023-12-01
Child Care Infant Teacher - Little Friends,,,"Peoria, IL",Velvetjobs.com,2023-12-01
Child Care Teacher-Iowa City,,,"Iowa City, IA",Velvetjobs.com,2023-12-01
"Child Care Teacher (First National) - Omaha, NE",,,"Omaha, NE",Velvetjobs.com,2023-12-01
Child Care Director- Snoqualmie Ridge,,,"Snoqualmie, WA",Velvetjobs.com,2023-12-01
Assistant Child Care Teacher-Iowa City,,,"Iowa City, IA",Velvetjobs.com,2023-12-01
"Child Care Center Cook (Full-Time) - Omaha, NE",,,"Omaha, NE",Velvetjobs.com,2023-12-01
"Steve & Kate's Seasonal Camp Director (Princeton, NJ)",,,"Princeton, NJ",Velvetjobs.com,2023-12-01
"Trade & Commodity Finance, VP",,,"New York, NY",Velvetjobs.com,2023-12-01
Warehouse Worker,,,"Escondido, CA",Velvetjobs.com,2023-12-01
Inside Sales Associate,,,"Sarasota, FL",Velvetjobs.com,2023-12-01
Warehouse Worker,,,"San Dimas, CA",Velvetjobs.com,2023-12-01
Software Business Development Specialist,,,"Clearwater, FL",Velvetjobs.com,2023-12-01
Warehouse Supervisor,,,"Clovis, CA",Velvetjobs.com,2023-12-01
Business Development Representative,,,"San Antonio, TX",Velvetjobs.com,2023-12-01
Warehouse Associate,,,"Mesa, AZ",Velvetjobs.com,2023-12-01
Class A CDL Local Delivery Hazmat Truck Driver,,,"Atlanta, GA",Velvetjobs.com,2023-12-01
Inside Sales Associate,,,"Carrollton, TX",Velvetjobs.com,2023-12-01
Warehouse Worker,,,"Clovis, CA",Velvetjobs.com,2023-12-01
Customer Service/Inside Sales Associate,,,"North Andover, MA",Velvetjobs.com,2023-12-01
Location Manager,,,"Hazelwood, MO",Velvetjobs.com,2023-12-01
Cargo Handler - Full Time,,,"Folcroft, PA",Velvetjobs.com,2023-12-01
"Lead, DS",,,"Bloomington, IN",Velvetjobs.com,2023-12-01
"Technician - Biomanufacturing, Downstream/mRNA",,,"Madison, WI",Velvetjobs.com,2023-12-01
"Senior Director, Supply Chain",,,"Bloomington, IN",Velvetjobs.com,2023-12-01
Materials Planner,,,"Severn, MD",Velvetjobs.com,2023-12-01
"Specialist III, Form/Fill",,,"Bloomington, IN",Velvetjobs.com,2023-12-01
Training Specialist- Inspection,,,"Bloomington, IN",Velvetjobs.com,2023-12-01
"Manager, Form/Fill",,,"Bloomington, IN",Velvetjobs.com,2023-12-01
"Manager, Supply Chain - Warehouse (Night)",,,"Severn, MD",Velvetjobs.com,2023-12-01
Production Supervisor- 2nd Shift,,,"Philadelphia, PA",Velvetjobs.com,2023-12-01
"Supervisor, Maintenance",,,"Winchester, KY",Velvetjobs.com,2023-12-01
"Manager, Supply Chain - Warehouse (Weekend)",,,"Severn, MD",Velvetjobs.com,2023-12-01
"Director, Quality",,,"Kansas City, MO",Velvetjobs.com,2023-12-01
Senior Solution Engineer,,,"Somerset, NJ",Velvetjobs.com,2023-12-01
Research & Development Tax Senior,,,"Seattle, WA",Velvetjobs.com,2023-12-01
Research & Development Tax Manager,,,"Seattle, WA",Velvetjobs.com,2023-12-01
Government Internal Audit Intern - 2024,,,"Seattle, WA",Velvetjobs.com,2023-12-01
"Sr. Financial Analyst, FP & A",,,"Lake Zurich, IL",Velvetjobs.com,2023-12-01
"Associate Director, Dermatology Regional Marketing Liaison - Houston, TX",,,"Houston, TX",Velvetjobs.com,2023-12-01
Director – HR Analytics,,,"Princeton, NJ",Velvetjobs.com,2023-12-01
"Manager, BIA GPS Cell Therapy Site Analytics",,,"Bothell, WA",Velvetjobs.com,2023-12-01
"Senior Director, Business Development & Alliance Quality",,,"New Brunswick, NJ",Velvetjobs.com,2023-12-01
"Director, Digital & IT Lead, US Immunology and Cardiovascular Commercial",,,"Princeton, NJ",Velvetjobs.com,2023-12-01
"Executive Director Finance, GPS Strategic Functions",,,"New Brunswick, NJ",Velvetjobs.com,2023-12-01
Associate Director – HR Analytics Data Science & Insights Partner,,,"Princeton, NJ",Velvetjobs.com,2023-12-01
Patient Materials Operations Associate,,,"Summit, NJ",Velvetjobs.com,2023-12-01
"Associate, QC Microbiology Operations",,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
"Director, Site Supply Chain Lead",,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
"Principal Scientist, CV Drug Discovery and Pharmacology",,,"Brisbane, CA",Velvetjobs.com,2023-12-01
"Senior Manager, Operational Excellence, Devens Biologics Operations",,,"Devens, MA",Velvetjobs.com,2023-12-01
"Senior Manager, Operational Excellence Programs & Capabilities, Devens Biologics Operations",,,"Devens, MA",Velvetjobs.com,2023-12-01
"Manager, Reliability Engineering & Test Labs",,,"Itasca, IL",Velvetjobs.com,2023-12-01
"Representative II, Collections",,,"Atlanta, GA",Velvetjobs.com,2023-12-01
"Project Manager, Accounting Projects",,,"Richmond, VA",Velvetjobs.com,2023-12-01
Service Consultant,,,"Greensboro, NC",Velvetjobs.com,2023-12-01
Customer Service Representative –Hybrid (4 days remote/ 1 day on-site),,,"Atlanta, GA",Velvetjobs.com,2023-12-01
Customer Advisor,,,"Reno, NV",Velvetjobs.com,2023-12-01
Vehicle Delivery Driver,,,"Hoover, AL",Velvetjobs.com,2023-12-01
Manufacturing Engineer Ii,,,"Plymouth, MN",Velvetjobs.com,2023-12-01
QLTY & RELIABILITY ENGINEER II - Remote,,,"Minneapolis, MN",Velvetjobs.com,2023-12-01
Tool Repair/ Assembler - 1st shift,,,"Middletown, PA",Velvetjobs.com,2023-12-01
FP&A Senior Financial Analyst - (Remote/East Coast),,,"Middletown, PA",Velvetjobs.com,2023-12-01
Manufacturing Technician Iii,,,"Plymouth, MN",Velvetjobs.com,2023-12-01
Assembly Operator Ii,,,"Katy, TX",Velvetjobs.com,2023-12-01
Manufacturing Engineer Intern,,,"Plymouth, MN",Velvetjobs.com,2023-12-01
Regional CPO Manager,,,"Irvine, CA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"Houston, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Dallas, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cooks, Cashiers & Customer Service (Closers)",,,"San Antonio, TX",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"Houston, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"San Antonio, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmembers – Cook, Cashier and Customer Service (All Shifts)",,,"San Antonio, TX",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Cashier,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Cashier,,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Cook,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Cook,,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening / Day Shift,,,"New Orleans, LA",Velvetjobs.com,2023-12-01
Cook,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Tulsa, OK",Velvetjobs.com,2023-12-01
Cashier,,,"Tulsa, OK",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Late Night Shift,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Fort Worth, TX",Velvetjobs.com,2023-12-01
Cashier,,,"Oklahoma City, OK",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Mesa, AZ",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"New Orleans, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Closing Shift,,,"Omaha, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"New York, NY",Velvetjobs.com,2023-12-01
"Restaurant Crewmember: Cashier, Cook, Customer Service",,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Shift Manager,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Hourly Manager,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Late Night Shift,,,"Mesa, AZ",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Anaheim, CA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, & Customer Service",,,"Tucson, AZ",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Denver, CO",Velvetjobs.com,2023-12-01
"Restaurant Crewmember: Cook, Cashier, Customer Service",,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Denver, CO",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Metairie, LA",Velvetjobs.com,2023-12-01
Cashier,,,"Anaheim, CA",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Omaha, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Colorado Springs, CO",Velvetjobs.com,2023-12-01
Cook,,,"Colorado Springs, CO",Velvetjobs.com,2023-12-01
Cashier,,,"Norman, OK",Velvetjobs.com,2023-12-01
Cashier,,,"Tempe, AZ",Velvetjobs.com,2023-12-01
Hourly Restaurant Manager + Bonus - Philadelphia,,,"Philadelphia, PA",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Colorado Springs, CO",Velvetjobs.com,2023-12-01
Cashier,,,"Mesa, AZ",Velvetjobs.com,2023-12-01
"Restaurant Crewmember- Cook, Cashier and Customer Service",,,"Houston, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Day Shift,,,"Lafayette, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Plano, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Cincinnati, OH",Velvetjobs.com,2023-12-01
Cook,,,"Cincinnati, OH",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, Customer Service",,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Houma, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Springfield, OH",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Fort Worth, TX",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"Dallas, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening Shift,,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Closing Shift,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Hourly Restaurant Manager,,,"New Orleans, LA",Velvetjobs.com,2023-12-01
Night Shift Restaurant Crewmember,,,"Dallas, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, Customer Service (UK / Upper Street)",,,"Lexington, KY",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cashier, Cook, Customer Service",,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night / Closing Shift,,,"Jefferson, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Day Shift,,,"New York, NY",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening Shift,,,"Shreveport, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening / Day Shift,,,"Jefferson, LA",Velvetjobs.com,2023-12-01
"Crewmembers - Cooks, Cashiers and Customer Service",,,"Minneapolis, MN",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"New York, NY",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Huntington Beach, CA",Velvetjobs.com,2023-12-01
Late Night Restaurant Crewmember,,,"Anaheim, CA",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Highlands Ranch, CO",Velvetjobs.com,2023-12-01
Restaurant Leader/ General Manager,,,"Philadelphia, PA",Velvetjobs.com,2023-12-01
Cook,,,"Lake Forest, CA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Closing Shift,,,"Colorado Springs, CO",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Early Morning Shift,,,"Lake Forest, CA",Velvetjobs.com,2023-12-01
"AM Restaurant Crewmember - Cook, Cashier, Customer Service",,,"Amarillo, TX",Velvetjobs.com,2023-12-01
Cook,,,"Reno, NV",Velvetjobs.com,2023-12-01
General Manager,,,"New York, NY",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Tempe, AZ",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier and Customer Service",,,"Cypress, TX",Velvetjobs.com,2023-12-01
Restaurant Manager in Training,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Cook,,,"Tulsa, OK",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Phoenix, AZ",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Dacula, GA",Velvetjobs.com,2023-12-01
Cook,,,"Anaheim, CA",Velvetjobs.com,2023-12-01
Cashier,,,"Garland, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Garland, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Weekend Crew: Friday, Saturday & Sunday",,,"Jefferson, LA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Chalmette, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Late Night Shift,,,"Tucson, AZ",Velvetjobs.com,2023-12-01
"Restaurant Crewmember: Cook, Cashier, Customer Service",,,"Denham Springs, LA",Velvetjobs.com,2023-12-01
Cook,,,"Garland, TX",Velvetjobs.com,2023-12-01
Assistant Restaurant Leader,,,"Fort Worth, TX",Velvetjobs.com,2023-12-01
Hourly Restaurant Manager,,,"Beavercreek, OH",Velvetjobs.com,2023-12-01
"Mid Shift Crewmember - Cook, Cashier, Customer Service",,,"Tyler, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Wentzville, MO",Velvetjobs.com,2023-12-01
Restaurant Crewmember – Opening/Closing Shift,,,"Houston, TX",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Plano, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Day Shift,,,"Cleburne, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Morning Shift,,,"Fort Worth, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Granbury, TX",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"Findlay, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening / Day Shift,,,"Metairie, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Broussard, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Day Shift,,,"Alexandria, LA",Velvetjobs.com,2023-12-01
Cook,,,"Ceres, CA",Velvetjobs.com,2023-12-01
Hourly Restaurant Manager,,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Albuquerque, NM",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Shreveport, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Chandler, AZ",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Weekends,,,"Lafayette, LA",Velvetjobs.com,2023-12-01
Restaurant Leader (General Manager),,,"New York City, NY",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Shreveport, LA",Velvetjobs.com,2023-12-01
Cashier,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Beavercreek, OH",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Laguna Hills, CA",Velvetjobs.com,2023-12-01
Cashier,,,"Laguna Hills, CA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Late Night Shift,,,"Laguna Hills, CA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Weekend Shift,,,"Lincoln, NE",Velvetjobs.com,2023-12-01
Cook,,,"Boston, MA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, Customer Service (Hamburg)",,,"Lexington, KY",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Boston, MA",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Boston, MA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Fern Creek- Opening Shift,,,"Louisville, KY",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"Fulshear, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night / Closing Shift,,,"Metairie, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night / Closing Shift,,,"Slidell, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Westport Road- Opening/Weekday Shift,,,"Louisville, KY",Velvetjobs.com,2023-12-01
Restaurant Crewmember - AM/Opening Shift,,,"Plano, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"St. Louis, MO",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Denton, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Arlington, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Mansfield, TX",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Fayetteville, AR",Velvetjobs.com,2023-12-01
Restaurant Crewmember (Late Night Shift),,,"New York, NY",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Late Night Shift,,,"Baton Rouge, LA",Velvetjobs.com,2023-12-01
Cashier,,,"Chicago, IL",Velvetjobs.com,2023-12-01
Restaurant Manager (Hourly Pay + Monthly Bonus + PTO + Benefits),,,"Omaha, NE",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Slidell, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening Shift,,,"Monroe, LA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Opening Shift,,,"Tyler, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Tyler, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Night Shift,,,"Opelousas, LA",Velvetjobs.com,2023-12-01
Cashier,,,"Colorado Springs, CO",Velvetjobs.com,2023-12-01
Cashier,,,"Omaha, NE",Velvetjobs.com,2023-12-01
Hourly Restaurant Manager,,,"Lafayette, LA",Velvetjobs.com,2023-12-01
Restaurant Manager - Weekly Pay + Monthly Bonus,,,"St. Louis, MO",Velvetjobs.com,2023-12-01
"Restaurant Crewmember, Cook, Cashier & Customer Service",,,"Midland, TX",Velvetjobs.com,2023-12-01
General Manager,,,"Columbus, OH",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Westworth Village, TX",Velvetjobs.com,2023-12-01
Restaurant Crewmember,,,"Thornton, CO",Velvetjobs.com,2023-12-01
Cook,,,"Omaha, NE",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Fulltime,,,"Methuen, MA",Velvetjobs.com,2023-12-01
Early Morning Cleaning Crew,,,"Denver, CO",Velvetjobs.com,2023-12-01
Cashier,,,"Chino, CA",Velvetjobs.com,2023-12-01
Restaurant Crewmember - Weekend Shift,,,"Grand Island, NE",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier & Customer Service (Closers - 5pm/9pm-1am/2am)",,,"San Antonio, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"Richmond, TX",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"Beaumont, TX",Velvetjobs.com,2023-12-01
Cook,,,"Elk Grove, CA",Velvetjobs.com,2023-12-01
Restaurant Manager,,,"Corpus Christi, TX",Velvetjobs.com,2023-12-01
Customer Service Associate,,,"Elk Grove, CA",Velvetjobs.com,2023-12-01
"Restaurant Crewmember – Cook, Cashier and Customer Service",,,"Harlingen, TX",Velvetjobs.com,2023-12-01
"Field Marketing Manager - Nashville, TN",,,"Nashville, TN",Velvetjobs.com,2023-12-01
"Restaurant Crewmember - Cook, Cashier, and Customer Service",,,"Menifee, CA",Velvetjobs.com,2023-12-01
Area Director - Kansas City,,,"Kansas City, KS",Velvetjobs.com,2023-12-01
